5110;T55P0;IN-TRANSIT;OWN;PICKUP;
5110;T55S0;IN-TRANSIT;OWN;PICKUP;
5110;T5610;IN-TRANSIT;OWN;PICKUP;
5110;T5620;IN-TRANSIT;OWN;PICKUP;
5110;T5640;IN-TRANSIT;OWN;PICKUP;
5110;T5650;IN-TRANSIT;OWN;PICKUP;
5110;T5660;IN-TRANSIT;OWN;PICKUP;
5110;T56A0;IN-TRANSIT;OWN;PICKUP;
5110;T5720;IN-TRANSIT;OWN;PICKUP;
5110;T5750;IN-TRANSIT;OWN;PICKUP;
5110;T5760;IN-TRANSIT;OWN;PICKUP;
5110;T5780;IN-TRANSIT;OWN;PICKUP;
5110;T57B0;IN-TRANSIT;OWN;PICKUP;
5110;T57D0;IN-TRANSIT;OWN;PICKUP;
5110;T5810;IN-TRANSIT;OWN;PICKUP;
5110;T5820;IN-TRANSIT;OWN;PICKUP;
5110;T5840;IN-TRANSIT;OWN;PICKUP;
5110;T5850;IN-TRANSIT;OWN;PICKUP;
5110;T5870;IN-TRANSIT;OWN;PICKUP;
5110;T5880;IN-TRANSIT;OWN;PICKUP;
5110;T5920;IN-TRANSIT;OWN;PICKUP;
5110;T5930;IN-TRANSIT;OWN;PICKUP;
5110;T5950;IN-TRANSIT;OWN;PICKUP;
5110;5020;IN-TRANSIT;;;
5110;5030;IN-TRANSIT;;;
5110;5040;IN-TRANSIT;;;
5110;5050;IN-TRANSIT;;;
5110;5060;IN-TRANSIT;;;
5110;5070;IN-TRANSIT;;;
5110;5080;IN-TRANSIT;;;
5110;5090;IN-TRANSIT;;;
5110;50A0;IN-TRANSIT;;;
5110;5300;IN-TRANSIT;;;
5110;5400;IN-TRANSIT;;;
5110;5500;IN-TRANSIT;;;
5110;5600;IN-TRANSIT;;;
5110;5700;IN-TRANSIT;;;
5110;5800;IN-TRANSIT;;;
5110;5900;IN-TRANSIT;;;
5110;5C50;IN-TRANSIT;;;
5110;5D00;IN-TRANSIT;;;
5110;5000;IN-TRANSIT;;;
5110;5010;IN-TRANSIT;;;
5110;5A20;IN-TRANSIT;;;
5110;ON-BOARD;IN-TRANSIT;;;
5120;5110;IN-TRANSIT;;;
5120;5130;IN-TRANSIT;;;
5120;5140;IN-TRANSIT;;;
5120;5160;IN-TRANSIT;;;
5120;5170;IN-TRANSIT;;;
5120;5180;IN-TRANSIT;;;
5120;5190;IN-TRANSIT;;;
5120;51C0;IN-TRANSIT;;;
5120;51D0;IN-TRANSIT;;;
5120;51E0;IN-TRANSIT;;;
5120;51H0;IN-TRANSIT;;;
5120;51K0;IN-TRANSIT;;;
5120;51M0;IN-TRANSIT;;;
5120;51R0;IN-TRANSIT;;;
5120;51S0;IN-TRANSIT;;;
5120;51U0;IN-TRANSIT;;;
5120;51V0;IN-TRANSIT;;;
5120;5310;IN-TRANSIT;;;
5120;5330;IN-TRANSIT;;;
5120;5430;IN-TRANSIT;;;
5120;5440;IN-TRANSIT;;;
5120;5480;IN-TRANSIT;;;
5120;54E0;IN-TRANSIT;;;
5120;5510;IN-TRANSIT;;;
5120;5550;IN-TRANSIT;;;
5120;5570;IN-TRANSIT;;;
5120;5590;IN-TRANSIT;;;
5120;55M0;IN-TRANSIT;;;
5120;5630;IN-TRANSIT;;;
5120;5670;IN-TRANSIT;;;
5120;5680;IN-TRANSIT;;;
5120;5690;IN-TRANSIT;;;
5120;56B0;IN-TRANSIT;;;
5120;5710;IN-TRANSIT;;;
5120;5730;IN-TRANSIT;;;
5120;5790;IN-TRANSIT;;;
5120;57C0;IN-TRANSIT;;;
5120;5830;IN-TRANSIT;;;
5120;5860;IN-TRANSIT;;;
5120;5890;IN-TRANSIT;;;
5120;5970;IN-TRANSIT;;;
5120;5MA0;IN-TRANSIT;;;
5120;5150;IN-TRANSIT;;;
5120;5A50;IN-TRANSIT;;;
5120;5C10;IN-TRANSIT;;;
5120;5C30;IN-TRANSIT;;;
5120;5C40;IN-TRANSIT;;;
5120;MT_DDL;IN-TRANSIT;;;
5120;T5200;IN-TRANSIT;OWN;PICKUP;
5120;T5210;IN-TRANSIT;OWN;PICKUP;
5120;T5220;IN-TRANSIT;OWN;PICKUP;
5120;T5230;IN-TRANSIT;OWN;PICKUP;
5120;T5240;IN-TRANSIT;OWN;PICKUP;
5120;T5250;IN-TRANSIT;OWN;PICKUP;
5120;T5260;IN-TRANSIT;OWN;PICKUP;
5120;T5280;IN-TRANSIT;OWN;PICKUP;
5120;T5290;IN-TRANSIT;OWN;PICKUP;
5120;T52B0;IN-TRANSIT;OWN;PICKUP;
5120;T52C0;IN-TRANSIT;OWN;PICKUP;
5120;T52D0;IN-TRANSIT;OWN;PICKUP;
5120;T52E0;IN-TRANSIT;OWN;PICKUP;
5120;T52F0;IN-TRANSIT;OWN;PICKUP;
5120;T52H0;IN-TRANSIT;OWN;PICKUP;
5120;T52K0;IN-TRANSIT;OWN;PICKUP;
5120;T52M0;IN-TRANSIT;OWN;PICKUP;
5120;T52N0;IN-TRANSIT;OWN;PICKUP;
5120;T52P0;IN-TRANSIT;OWN;PICKUP;
5120;T52R0;IN-TRANSIT;OWN;PICKUP;
5120;T52T0;IN-TRANSIT;OWN;PICKUP;
5120;T52U0;IN-TRANSIT;OWN;PICKUP;
5120;T52V0;IN-TRANSIT;OWN;PICKUP;
5120;T52X0;IN-TRANSIT;OWN;PICKUP;
5120;T5320;IN-TRANSIT;OWN;PICKUP;
5120;T5340;IN-TRANSIT;OWN;PICKUP;
5120;T5380;IN-TRANSIT;OWN;PICKUP;
5120;T5410;IN-TRANSIT;OWN;PICKUP;
5120;T5420;IN-TRANSIT;OWN;PICKUP;
5120;T5450;IN-TRANSIT;OWN;PICKUP;
5120;T5490;IN-TRANSIT;OWN;PICKUP;
5120;T5520;IN-TRANSIT;OWN;PICKUP;
5120;T5540;IN-TRANSIT;OWN;PICKUP;
5120;T5560;IN-TRANSIT;OWN;PICKUP;
5120;T5580;IN-TRANSIT;OWN;PICKUP;
5120;T55C0;IN-TRANSIT;OWN;PICKUP;
5120;T55E0;IN-TRANSIT;OWN;PICKUP;
5120;T55F0;IN-TRANSIT;OWN;PICKUP;
5120;T55G0;IN-TRANSIT;OWN;PICKUP;
5120;T55H0;IN-TRANSIT;OWN;PICKUP;
5120;T55K0;IN-TRANSIT;OWN;PICKUP;
5120;T55N0;IN-TRANSIT;OWN;PICKUP;
5120;T55P0;IN-TRANSIT;OWN;PICKUP;
5120;T55S0;IN-TRANSIT;OWN;PICKUP;
5120;T5610;IN-TRANSIT;OWN;PICKUP;
5120;T5620;IN-TRANSIT;OWN;PICKUP;
5120;T5640;IN-TRANSIT;OWN;PICKUP;
5120;T5650;IN-TRANSIT;OWN;PICKUP;
5120;T5660;IN-TRANSIT;OWN;PICKUP;
5120;T56A0;IN-TRANSIT;OWN;PICKUP;
5120;T5720;IN-TRANSIT;OWN;PICKUP;
5120;T5750;IN-TRANSIT;OWN;PICKUP;
5120;T5760;IN-TRANSIT;OWN;PICKUP;
5120;T5780;IN-TRANSIT;OWN;PICKUP;
5120;T57B0;IN-TRANSIT;OWN;PICKUP;
5120;T57D0;IN-TRANSIT;OWN;PICKUP;
5120;T5810;IN-TRANSIT;OWN;PICKUP;
5120;T5820;IN-TRANSIT;OWN;PICKUP;
5120;T5840;IN-TRANSIT;OWN;PICKUP;
5120;T5850;IN-TRANSIT;OWN;PICKUP;
5120;T5870;IN-TRANSIT;OWN;PICKUP;
5120;T5880;IN-TRANSIT;OWN;PICKUP;
5120;T5920;IN-TRANSIT;OWN;PICKUP;
5120;T5930;IN-TRANSIT;OWN;PICKUP;
5120;T5950;IN-TRANSIT;OWN;PICKUP;
5120;5020;IN-TRANSIT;;;
5120;5030;IN-TRANSIT;;;
5120;5040;IN-TRANSIT;;;
5120;5050;IN-TRANSIT;;;
5120;5060;IN-TRANSIT;;;
5120;5070;IN-TRANSIT;;;
5120;5080;IN-TRANSIT;;;
5120;5090;IN-TRANSIT;;;
5120;50A0;IN-TRANSIT;;;
5120;5300;IN-TRANSIT;;;
5120;5400;IN-TRANSIT;;;
5120;5500;IN-TRANSIT;;;
5120;5600;IN-TRANSIT;;;
5120;5700;IN-TRANSIT;;;
5120;5800;IN-TRANSIT;;;
5120;5900;IN-TRANSIT;;;
5120;5C50;IN-TRANSIT;;;
5120;5D00;IN-TRANSIT;;;
5120;5000;IN-TRANSIT;;;
5120;5010;IN-TRANSIT;;;
5120;5A20;IN-TRANSIT;;;
5120;ON-BOARD;IN-TRANSIT;;;
5130;5110;IN-TRANSIT;;;
5130;5120;IN-TRANSIT;;;
5130;5140;IN-TRANSIT;;;
5130;5160;IN-TRANSIT;;;
5130;5170;IN-TRANSIT;;;
5130;5180;IN-TRANSIT;;;
5130;5190;IN-TRANSIT;;;
5130;51C0;IN-TRANSIT;;;
5130;51D0;IN-TRANSIT;;;
5130;51E0;IN-TRANSIT;;;
5130;51H0;IN-TRANSIT;;;
5130;51K0;IN-TRANSIT;;;
5130;51M0;IN-TRANSIT;;;
5130;51R0;IN-TRANSIT;;;
5130;51S0;IN-TRANSIT;;;
5130;51U0;IN-TRANSIT;;;
5130;51V0;IN-TRANSIT;;;
5130;5310;IN-TRANSIT;;;
5130;5330;IN-TRANSIT;;;
5130;5430;IN-TRANSIT;;;
5130;5440;IN-TRANSIT;;;
5130;5480;IN-TRANSIT;;;
5130;54E0;IN-TRANSIT;;;
5130;5510;IN-TRANSIT;;;
5130;5550;IN-TRANSIT;;;
5130;5570;IN-TRANSIT;;;
5130;5590;IN-TRANSIT;;;
5130;55M0;IN-TRANSIT;;;
5130;5630;IN-TRANSIT;;;
5130;5670;IN-TRANSIT;;;
5130;5680;IN-TRANSIT;;;
5130;5690;IN-TRANSIT;;;
5130;56B0;IN-TRANSIT;;;
5130;5710;IN-TRANSIT;;;
5130;5730;IN-TRANSIT;;;
5130;5790;IN-TRANSIT;;;
5130;57C0;IN-TRANSIT;;;
5130;5830;IN-TRANSIT;;;
5130;5860;IN-TRANSIT;;;
5130;5890;IN-TRANSIT;;;
5130;5970;IN-TRANSIT;;;
5130;5MA0;IN-TRANSIT;;;
5130;5150;IN-TRANSIT;;;
5130;5A50;IN-TRANSIT;;;
5130;5C10;IN-TRANSIT;;;
5130;5C30;IN-TRANSIT;;;
5130;5C40;IN-TRANSIT;;;
5130;MT_DDL;IN-TRANSIT;;;
5130;T5200;IN-TRANSIT;OWN;PICKUP;
5130;T5210;IN-TRANSIT;OWN;PICKUP;
5130;T5220;IN-TRANSIT;OWN;PICKUP;
5130;T5230;IN-TRANSIT;OWN;PICKUP;
5130;T5240;IN-TRANSIT;OWN;PICKUP;
5130;T5250;IN-TRANSIT;OWN;PICKUP;
5130;T5260;IN-TRANSIT;OWN;PICKUP;
5130;T5280;IN-TRANSIT;OWN;PICKUP;
5130;T5290;IN-TRANSIT;OWN;PICKUP;
5130;T52B0;IN-TRANSIT;OWN;PICKUP;
5130;T52C0;IN-TRANSIT;OWN;PICKUP;
5130;T52D0;IN-TRANSIT;OWN;PICKUP;
5130;T52E0;IN-TRANSIT;OWN;PICKUP;
5130;T52F0;IN-TRANSIT;OWN;PICKUP;
5130;T52H0;IN-TRANSIT;OWN;PICKUP;
5130;T52K0;IN-TRANSIT;OWN;PICKUP;
5130;T52M0;IN-TRANSIT;OWN;PICKUP;
5130;T52N0;IN-TRANSIT;OWN;PICKUP;
5130;T52P0;IN-TRANSIT;OWN;PICKUP;
5130;T52R0;IN-TRANSIT;OWN;PICKUP;
5130;T52T0;IN-TRANSIT;OWN;PICKUP;
5130;T52U0;IN-TRANSIT;OWN;PICKUP;
5130;T52V0;IN-TRANSIT;OWN;PICKUP;
5130;T52X0;IN-TRANSIT;OWN;PICKUP;
5130;T5320;IN-TRANSIT;OWN;PICKUP;
5130;T5340;IN-TRANSIT;OWN;PICKUP;
5130;T5380;IN-TRANSIT;OWN;PICKUP;
5130;T5410;IN-TRANSIT;OWN;PICKUP;
5130;T5420;IN-TRANSIT;OWN;PICKUP;
5130;T5450;IN-TRANSIT;OWN;PICKUP;
5130;T5490;IN-TRANSIT;OWN;PICKUP;
5130;T5520;IN-TRANSIT;OWN;PICKUP;
5130;T5540;IN-TRANSIT;OWN;PICKUP;
5130;T5560;IN-TRANSIT;OWN;PICKUP;
5130;T5580;IN-TRANSIT;OWN;PICKUP;
5130;T55C0;IN-TRANSIT;OWN;PICKUP;
5130;T55E0;IN-TRANSIT;OWN;PICKUP;
5130;T55F0;IN-TRANSIT;OWN;PICKUP;
5130;T55G0;IN-TRANSIT;OWN;PICKUP;
5130;T55H0;IN-TRANSIT;OWN;PICKUP;
5130;T55K0;IN-TRANSIT;OWN;PICKUP;
5130;T55N0;IN-TRANSIT;OWN;PICKUP;
5130;T55P0;IN-TRANSIT;OWN;PICKUP;
5130;T55S0;IN-TRANSIT;OWN;PICKUP;
5130;T5610;IN-TRANSIT;OWN;PICKUP;
5130;T5620;IN-TRANSIT;OWN;PICKUP;
5130;T5640;IN-TRANSIT;OWN;PICKUP;
5130;T5650;IN-TRANSIT;OWN;PICKUP;
5130;T5660;IN-TRANSIT;OWN;PICKUP;
5130;T56A0;IN-TRANSIT;OWN;PICKUP;
5130;T5720;IN-TRANSIT;OWN;PICKUP;
5130;T5750;IN-TRANSIT;OWN;PICKUP;
5130;T5760;IN-TRANSIT;OWN;PICKUP;
5130;T5780;IN-TRANSIT;OWN;PICKUP;
5130;T57B0;IN-TRANSIT;OWN;PICKUP;
5130;T57D0;IN-TRANSIT;OWN;PICKUP;
5130;T5810;IN-TRANSIT;OWN;PICKUP;
5130;T5820;IN-TRANSIT;OWN;PICKUP;
5130;T5840;IN-TRANSIT;OWN;PICKUP;
5130;T5850;IN-TRANSIT;OWN;PICKUP;
5130;T5870;IN-TRANSIT;OWN;PICKUP;
5130;T5880;IN-TRANSIT;OWN;PICKUP;
5130;T5920;IN-TRANSIT;OWN;PICKUP;
5130;T5930;IN-TRANSIT;OWN;PICKUP;
5130;T5950;IN-TRANSIT;OWN;PICKUP;
5130;5020;IN-TRANSIT;;;
5130;5030;IN-TRANSIT;;;
5130;5040;IN-TRANSIT;;;
5130;5050;IN-TRANSIT;;;
5130;5060;IN-TRANSIT;;;
5130;5070;IN-TRANSIT;;;
5130;5080;IN-TRANSIT;;;
5130;5090;IN-TRANSIT;;;
5130;50A0;IN-TRANSIT;;;
5130;5300;IN-TRANSIT;;;
5130;5400;IN-TRANSIT;;;
5130;5500;IN-TRANSIT;;;
5130;5600;IN-TRANSIT;;;
5130;5700;IN-TRANSIT;;;
5130;5800;IN-TRANSIT;;;
5130;5900;IN-TRANSIT;;;
5130;5C50;IN-TRANSIT;;;
5130;5D00;IN-TRANSIT;;;
5130;5000;IN-TRANSIT;;;
5130;5010;IN-TRANSIT;;;
5130;5A20;IN-TRANSIT;;;
5130;ON-BOARD;IN-TRANSIT;;;
5140;5110;IN-TRANSIT;;;
5140;5120;IN-TRANSIT;;;
5140;5130;IN-TRANSIT;;;
5140;5160;IN-TRANSIT;;;
5140;5170;IN-TRANSIT;;;
5140;5180;IN-TRANSIT;;;
5140;5190;IN-TRANSIT;;;
5140;51C0;IN-TRANSIT;;;
5140;51D0;IN-TRANSIT;;;
5140;51E0;IN-TRANSIT;;;
5140;51H0;IN-TRANSIT;;;
5140;51K0;IN-TRANSIT;;;
5140;51M0;IN-TRANSIT;;;
5140;51R0;IN-TRANSIT;;;
5140;51S0;IN-TRANSIT;;;
5140;51U0;IN-TRANSIT;;;
5140;51V0;IN-TRANSIT;;;
5140;5310;IN-TRANSIT;;;
5140;5330;IN-TRANSIT;;;
5140;5430;IN-TRANSIT;;;
5140;5440;IN-TRANSIT;;;
5140;5480;IN-TRANSIT;;;
5140;54E0;IN-TRANSIT;;;
5140;5510;IN-TRANSIT;;;
5140;5550;IN-TRANSIT;;;
5140;5570;IN-TRANSIT;;;
5140;5590;IN-TRANSIT;;;
5140;55M0;IN-TRANSIT;;;
5140;5630;IN-TRANSIT;;;
5140;5670;IN-TRANSIT;;;
5140;5680;IN-TRANSIT;;;
5140;5690;IN-TRANSIT;;;
5140;56B0;IN-TRANSIT;;;
5140;5710;IN-TRANSIT;;;
5140;5730;IN-TRANSIT;;;
5140;5790;IN-TRANSIT;;;
5140;57C0;IN-TRANSIT;;;
5140;5830;IN-TRANSIT;;;
5140;5860;IN-TRANSIT;;;
5140;5890;IN-TRANSIT;;;
5140;5970;IN-TRANSIT;;;
5140;5MA0;IN-TRANSIT;;;
5140;5150;IN-TRANSIT;;;
5140;5A50;IN-TRANSIT;;;
5140;5C10;IN-TRANSIT;;;
5140;5C30;IN-TRANSIT;;;
5140;5C40;IN-TRANSIT;;;
5140;MT_DDL;IN-TRANSIT;;;
5140;T5200;IN-TRANSIT;OWN;PICKUP;
5140;T5210;IN-TRANSIT;OWN;PICKUP;
5140;T5220;IN-TRANSIT;OWN;PICKUP;
5140;T5230;IN-TRANSIT;OWN;PICKUP;
5140;T5240;IN-TRANSIT;OWN;PICKUP;
5140;T5250;IN-TRANSIT;OWN;PICKUP;
5140;T5260;IN-TRANSIT;OWN;PICKUP;
5140;T5280;IN-TRANSIT;OWN;PICKUP;
5140;T5290;IN-TRANSIT;OWN;PICKUP;
5140;T52B0;IN-TRANSIT;OWN;PICKUP;
5140;T52C0;IN-TRANSIT;OWN;PICKUP;
5140;T52D0;IN-TRANSIT;OWN;PICKUP;
5140;T52E0;IN-TRANSIT;OWN;PICKUP;
5140;T52F0;IN-TRANSIT;OWN;PICKUP;
5140;T52H0;IN-TRANSIT;OWN;PICKUP;
5140;T52K0;IN-TRANSIT;OWN;PICKUP;
5140;T52M0;IN-TRANSIT;OWN;PICKUP;
5140;T52N0;IN-TRANSIT;OWN;PICKUP;
5140;T52P0;IN-TRANSIT;OWN;PICKUP;
5140;T52R0;IN-TRANSIT;OWN;PICKUP;
5140;T52T0;IN-TRANSIT;OWN;PICKUP;
5140;T52U0;IN-TRANSIT;OWN;PICKUP;
5140;T52V0;IN-TRANSIT;OWN;PICKUP;
5140;T52X0;IN-TRANSIT;OWN;PICKUP;
5140;T5320;IN-TRANSIT;OWN;PICKUP;
5140;T5340;IN-TRANSIT;OWN;PICKUP;
5140;T5380;IN-TRANSIT;OWN;PICKUP;
5140;T5410;IN-TRANSIT;OWN;PICKUP;
5140;T5420;IN-TRANSIT;OWN;PICKUP;
5140;T5450;IN-TRANSIT;OWN;PICKUP;
5140;T5490;IN-TRANSIT;OWN;PICKUP;
5140;T5520;IN-TRANSIT;OWN;PICKUP;
5140;T5540;IN-TRANSIT;OWN;PICKUP;
5140;T5560;IN-TRANSIT;OWN;PICKUP;
5140;T5580;IN-TRANSIT;OWN;PICKUP;
5140;T55C0;IN-TRANSIT;OWN;PICKUP;
5140;T55E0;IN-TRANSIT;OWN;PICKUP;
5140;T55F0;IN-TRANSIT;OWN;PICKUP;
5140;T55G0;IN-TRANSIT;OWN;PICKUP;
5140;T55H0;IN-TRANSIT;OWN;PICKUP;
5140;T55K0;IN-TRANSIT;OWN;PICKUP;
5140;T55N0;IN-TRANSIT;OWN;PICKUP;
5140;T55P0;IN-TRANSIT;OWN;PICKUP;
5140;T55S0;IN-TRANSIT;OWN;PICKUP;
5140;T5610;IN-TRANSIT;OWN;PICKUP;
5140;T5620;IN-TRANSIT;OWN;PICKUP;
5140;T5640;IN-TRANSIT;OWN;PICKUP;
5140;T5650;IN-TRANSIT;OWN;PICKUP;
5140;T5660;IN-TRANSIT;OWN;PICKUP;
5140;T56A0;IN-TRANSIT;OWN;PICKUP;
5140;T5720;IN-TRANSIT;OWN;PICKUP;
5140;T5750;IN-TRANSIT;OWN;PICKUP;
5140;T5760;IN-TRANSIT;OWN;PICKUP;
5140;T5780;IN-TRANSIT;OWN;PICKUP;
5140;T57B0;IN-TRANSIT;OWN;PICKUP;
5140;T57D0;IN-TRANSIT;OWN;PICKUP;
5140;T5810;IN-TRANSIT;OWN;PICKUP;
5140;T5820;IN-TRANSIT;OWN;PICKUP;
5140;T5840;IN-TRANSIT;OWN;PICKUP;
5140;T5850;IN-TRANSIT;OWN;PICKUP;
5140;T5870;IN-TRANSIT;OWN;PICKUP;
5140;T5880;IN-TRANSIT;OWN;PICKUP;
5140;T5920;IN-TRANSIT;OWN;PICKUP;
5140;T5930;IN-TRANSIT;OWN;PICKUP;
5140;T5950;IN-TRANSIT;OWN;PICKUP;
5140;5020;IN-TRANSIT;;;
5140;5030;IN-TRANSIT;;;
5140;5040;IN-TRANSIT;;;
5140;5050;IN-TRANSIT;;;
5140;5060;IN-TRANSIT;;;
5140;5070;IN-TRANSIT;;;
5140;5080;IN-TRANSIT;;;
5140;5090;IN-TRANSIT;;;
5140;50A0;IN-TRANSIT;;;
5140;5300;IN-TRANSIT;;;
5140;5400;IN-TRANSIT;;;
5140;5500;IN-TRANSIT;;;
5140;5600;IN-TRANSIT;;;
5140;5700;IN-TRANSIT;;;
5140;5800;IN-TRANSIT;;;
5140;5900;IN-TRANSIT;;;
5140;5C50;IN-TRANSIT;;;
5140;5D00;IN-TRANSIT;;;
5140;5000;IN-TRANSIT;;;
5140;5010;IN-TRANSIT;;;
5140;5A20;IN-TRANSIT;;;
5140;ON-BOARD;IN-TRANSIT;;;
5160;5110;IN-TRANSIT;;;
5160;5120;IN-TRANSIT;;;
5160;5130;IN-TRANSIT;;;
5160;5140;IN-TRANSIT;;;
5160;5170;IN-TRANSIT;;;
5160;5180;IN-TRANSIT;;;
5160;5190;IN-TRANSIT;;;
5160;51C0;IN-TRANSIT;;;
5160;51D0;IN-TRANSIT;;;
5160;51E0;IN-TRANSIT;;;
5160;51H0;IN-TRANSIT;;;
5160;51K0;IN-TRANSIT;;;
5160;51M0;IN-TRANSIT;;;
5160;51R0;IN-TRANSIT;;;
5160;51S0;IN-TRANSIT;;;
5160;51U0;IN-TRANSIT;;;
5160;51V0;IN-TRANSIT;;;
5160;5310;IN-TRANSIT;;;
5160;5330;IN-TRANSIT;;;
5160;5430;IN-TRANSIT;;;
5160;5440;IN-TRANSIT;;;
5160;5480;IN-TRANSIT;;;
5160;54E0;IN-TRANSIT;;;
5160;5510;IN-TRANSIT;;;
5160;5550;IN-TRANSIT;;;
5160;5570;IN-TRANSIT;;;
5160;5590;IN-TRANSIT;;;
5160;55M0;IN-TRANSIT;;;
5160;5630;IN-TRANSIT;;;
5160;5670;IN-TRANSIT;;;
5160;5680;IN-TRANSIT;;;
5160;5690;IN-TRANSIT;;;
5160;56B0;IN-TRANSIT;;;
5160;5710;IN-TRANSIT;;;
5160;5730;IN-TRANSIT;;;
5160;5790;IN-TRANSIT;;;
5160;57C0;IN-TRANSIT;;;
5160;5830;IN-TRANSIT;;;
5160;5860;IN-TRANSIT;;;
5160;5890;IN-TRANSIT;;;
5160;5970;IN-TRANSIT;;;
5160;5MA0;IN-TRANSIT;;;
5160;5150;IN-TRANSIT;;;
5160;5A50;IN-TRANSIT;;;
5160;5C10;IN-TRANSIT;;;
5160;5C30;IN-TRANSIT;;;
5160;5C40;IN-TRANSIT;;;
5160;MT_DDL;IN-TRANSIT;;;
5160;T5200;IN-TRANSIT;OWN;PICKUP;
5160;T5210;IN-TRANSIT;OWN;PICKUP;
5160;T5220;IN-TRANSIT;OWN;PICKUP;
5160;T5230;IN-TRANSIT;OWN;PICKUP;
5160;T5240;IN-TRANSIT;OWN;PICKUP;
5160;T5250;IN-TRANSIT;OWN;PICKUP;
5160;T5260;IN-TRANSIT;OWN;PICKUP;
5160;T5280;IN-TRANSIT;OWN;PICKUP;
